ds,y,volume,rsi,ema_9,ema_21,macd,macd_signal
2022-10-07,114.56,54677980,36.05742683600223,117.87866295700857,120.4911424316176,-3.1020789633001016,-3.423707052305758
2022-10-10,113.67,42339675,37.702078521939974,117.03693036560688,119.87103857419781,-3.2493730527457245,-3.3888402523937513
2022-10-11,112.21,56432233,40.24653312788906,116.0715442924855,119.17458052199801,-3.444211749003756,-3.3999145517157525
2022-10-12,112.9,45728660,43.08994045753684,115.4372354339884,118.60416411090728,-3.502570137821266,-3.420445668936855
2022-10-13,112.53,86868103,47.82608695652175,114.85578834719072,118.05196737355207,-3.5378928625321606,-3.443935107655917
2022-10-14,106.9,67737344,37.50378673129356,113.26463067775259,117.0381521577746,-3.974366303687063,-3.550021346862146
2022-10-17,113.79,62781985,49.208375893769166,113.36970454220207,116.7428655979769,-3.7214111216438965,-3.5842993018184965
2022-10-18,116.36,65607448,47.83634933123524,113.96776363376166,116.70805963452445,-3.275803373642603,-3.522600116183318
2022-10-19,115.07,47198122,50.37282518641259,114.18821090700933,116.55914512229495,-2.9922553844833004,-3.4165311698433145
2022-10-20,115.25,48795104,53.25238508239376,114.40056872560747,116.44013192935905,-2.721643650703399,-3.277553666015332
2022-10-21,119.32,55660485,54.807154835103404,115.38445498048598,116.70193811759913,-2.1539376638307743,-3.0528304655784204
2022-10-24,119.82,49531523,47.956227872545846,116.27156398438879,116.98539828872647,-1.6447214329325135,-2.7712086590492393
2022-10-25,120.6,50934609,49.44812362030904,117.13725118751104,117.3139984442968,-1.164797361055733,-2.4499263994505385
2022-10-26,115.66,69002457,43.55555555555556,116.84180095000885,117.16363494936073,-1.1695885029066204,-2.193858820141755
2022-10-27,110.96,129605362,44.85125858123569,115.66544076000707,116.59966813578248,-1.5349423775429898,-2.062075531622002
2022-10-28,103.41,223133398,37.67419509851034,113.21435260800567,115.4006073961659,-2.405975272172128,-2.1308554797320274
2022-10-31,102.44,99251395,38.12302455628497,111.05948208640454,114.2223703601508,-3.1383688474835907,-2.3323581532823403
2022-11-01,96.79,153370032,32.52332393143848,108.20558566912365,112.6376094183189,-4.127128841274811,-2.6913122908808345
2022-11-02,92.12,135761798,29.747965866243305,104.98846853529894,110.77237219847173,-5.2273011573075365,-3.1985100641661752
2022-11-03,89.3,136683303,31.504833963850345,101.85077482823915,108.82033836224701,-6.2546464059678755,-3.809737332526516
2022-11-04,90.98,129101336,23.082369601132868,99.67661986259132,107.19848942022455,-6.854251413824613,-4.418640148786135
2022-11-07,90.53,77495728,17.91304347826089,97.84729589007307,105.68317220020414,-7.281813725805534,-4.991274864190015
2022-11-08,89.98,88703370,18.248544672234885,96.27383671205845,104.25561109109466,-7.577689454841234,-5.50855778232026
2022-11-09,86.14,90796249,16.284456798702806,94.24706936964677,102.6087373555406,-8.029470274400921,-6.012740280736392
2022-11-10,96.63,173414862,27.122403710425488,94.72365549571742,102.06521577776418,-7.455116554404668,-6.301215535470048
2022-11-11,100.79,111590544,32.13145539906105,95.93692439657394,101.94928707069471,-6.588313878573928,-6.358635204090824
2022-11-14,98.49,99533072,29.815592477633743,96.44753951725914,101.63480642790428,-6.017590256443583,-6.290426214561377
2022-11-15,98.94,111336317,33.37311058074782,96.94603161380732,101.38982402536753,-5.465968156410483,-6.125534602931198
2022-11-16,97.12,87958828,35.40084388185656,96.98082529104587,101.00165820487958,-5.11668054918897,-5.923763792182753
2022-11-17,94.85,82617865,39.83855650522318,96.55466023283671,100.44241654989052,-4.965795038697024,-5.732170041485608
2022-11-18,94.14,72428185,40.086000955566185,96.07172818626938,99.86946959080957,-4.847627814936146,-5.555261596175716
2022-11-21,92.46,84330270,44.28609131697017,95.34938254901552,99.19588144619051,-4.833820128913388,-5.41097330272325
2022-11-22,93.2,62191962,51.590106007067135,94.91950603921242,98.65080131471863,-4.708884532982012,-5.270555548775003
2022-11-23,94.13,59414684,57.53040224508886,94.76160483136994,98.23981937701694,-4.483149983087273,-5.113074435637458
2022-11-25,93.41,35088609,53.90549662487944,94.49128386509595,97.80074488819722,-4.312638298889553,-4.952987208287877
2022-11-28,93.95,75062316,55.480769230769226,94.38302709207677,97.45067717108839,-4.0868227252430245,-4.779754311678907
2022-11-29,92.42,65567286,53.79117464263517,93.99042167366142,96.99334288280762,-3.9853794954601938,-4.620879348435165
2022-11-30,96.54,102805806,66.01971657424522,94.50033733892914,96.95212989346147,-3.531822782719118,-4.403068035291955
2022-12-01,95.5,68487969,47.54454584963061,94.70026987114332,96.82011808496497,-3.2191863521360062,-4.166291698660766
2022-12-02,94.13,72496388,33.53115727002968,94.58621589691467,96.57556189542271,-3.046845144674762,-3.9424023878635657
2022-12-05,91.01,71535526,32.2243346007605,93.87097271753173,96.06960172311156,-3.1259869890321994,-3.7791193080972927
2022-12-06,88.25,75503628,27.109207708779465,92.7467781740254,95.35872883919234,-3.37253986436599,-3.6978034193510325
2022-12-07,88.46,68086880,30.08279668813246,91.8894225392203,94.73157167199304,-3.5105224320563906,-3.6603472218921045
2022-12-08,90.35,73305887,39.46629213483147,91.58153803137625,94.33324697453912,-3.4278532479727346,-3.6138484271082305
2022-12-09,89.09,67398506,38.475581926061174,91.08323042510101,93.85658815867193,-3.4245329100385504,-3.5759853236942947
2022-12-12,90.55,61999762,45.597049331489174,90.9765843400808,93.55598923515629,-3.266438253138105,-3.514075909583057
2022-12-13,92.49,100212038,48.449104412407145,91.27926747206465,93.45908112286935,-2.9505927156447314,-3.401379270795392
2022-12-14,91.58,70298006,44.42501093135111,91.33941397765172,93.28825556624486,-2.742102990079914,-3.269524014652297
2022-12-15,88.45,84802877,40.18987341772152,90.76153118212137,92.84841415113169,-2.7971939117589812,-3.175057994073634
